Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Vilchez-Cavazos, F; Dávila-Martínez, A; de la Garza-Castro, S; Simental-Mendía, M; Garay-Mendoza, D; Tamez-Mata, Y; Peña-Martínez, V; Acosta-Olivo, C",,,,"Vilchez-Cavazos, Felix; Davila-Martinez, Agustin; de la Garza-Castro, Santiago; Simental-Mendia, Mario; Garay-Mendoza, Domingo; Tamez-Mata, Yadira; Pena-Martinez, Victor; Acosta-Olivo, Carlos",,,Anterior cruciate ligament injuries treated with quadriceps tendon autograft versus hamstring autograft: A randomized controlled trial,CIRUGIA Y CIRUJANOS,,,,,,,,,,,,"Background: One of the most common grafts used to repair anterior cruciate ligament (ACL) rupture is the hamstring tendon (HT) autograft. However, another proposed option to repair the ACL is the quadriceps tendon (QT) autograft. This study aimed to compare the pain and clinical results between patients with ACL injury treated with QT autograft and with HT autograft. Materials and methods: The Ethics and Investigation Committee of our institution approved the study. The patients were randomized into two groups: one group was treated with QT autograft and the other group was treated with HT autograft. The patients were evaluated preoperatively and postoperatively using the Lysholm-Tegner score, International Knee Documentation Committee (IKDC) Subjective Knee Evaluation Form, and visual analog scale (VAS), at 2 weeks and 1, 3, 6, and 12 months. Results: A total of 28 patients with a primary ACL injury were included in the study. No significant differences in VAS pain, Lysholm knee and Tegner activity scale scores, and IKDC score between the HT and QT groups were Observed at any time point. All patients had favorable outcomes and significantly improved evaluation scores. Conclusion: The patients treated with QT autograft had clinical results and post-operative pain similar to those of patients treated with HT autograft for ACL reconstruction.",,,,,,,,,,,,,,,,,,,,,,,,JAN-FEB,2020,88,1,,,,,76,81,,10.24875/CIRU.19001001,http://dx.doi.org/10.24875/CIRU.19001001,,,,,,,,31967599,,,,,WOS:000596394800012,View Full Record in Web of Science
J,"Zhang, XY; Huang, HS; Yu, YY; Yang, L; Liang, ZX; Chang, CQ",,,,"Zhang, Xiaoyuan; Huang, Hongshi; Yu, Yuanyuan; Yang, Lie; Liang, Zixuan; Chang, Cuiqing",,,IMPACT OF WHEY PROTEIN ISOLATE AND ECCENTRIC TRAINING ON QUADRICEPS MASS AND STRENGTH IN PATIENTS WITH ANTERIOR CRUCIATE LIGAMENT RUPTURE: A RANDOMIZED CONTROLLED TRIAL,JOURNAL OF REHABILITATION MEDICINE,,,,,,,,,,,,"Objective: To examine the effects of combining whey protein isolate supplement with preoperative isokinetic eccentric training on quadriceps mass and strength following anterior cruciate ligament rupture. Design: Randomized controlled trial. Subjects: A total of 37 male subjects with anterior cruciate ligament rupture. Methods: Participants were randomly assigned to an isokinetic eccentric training group (n =19) or an isokinetic eccentric training + whey protein isolate group (n= 18). Both groups received isokinetic eccentric training for 6 weeks. The isokinetic eccentric training + whey protein isolate group received 22 g whey protein isolate daily. Results: After the intervention, the cross-sectional area of the affected quadriceps had increased only in the isokinetic eccentric training + whey protein isolate group (7.6 +/- 6.8%; p= 0.012), whereas there was no change in the isokinetic eccentric training group (3.7 +/- 4.5%; p = 0.11). Both groups showed increased quadriceps strength; however, there were no further effects for the isokinetic eccentric training + whey protein isolate group. Lysholm and IKDC 2000 knee function scores increased only in the isokinetic eccentric training + whey protein isolate group (p < 0.01). Conclusion: Although the study showed numerically better outcomes for the combination of whey protein isolate supplement with isokinetic eccentric training compared with isokinetic eccentric training alone, no statistically significant differences were demonstrated between the groups.",,,,,,,,,,,,,,,,,,,,,,,,MAR,2020,52,3,,,,,,,jrm00035,10.2340/16501977-2664,http://dx.doi.org/10.2340/16501977-2664,,,,,,,,32152642,,,,,WOS:000531099000013,View Full Record in Web of Science
J,"Huang, MH; Yang, RC; Chou, PH",,,,"Huang, Mao-Hsiung; Yang, Rei-Cheng; Chou, Pei-Hsi",,,Preliminary effects of hyaluronic acid on early rehabilitation of patients with isolated anterior cruciate ligament reconstruction,CLINICAL JOURNAL OF SPORT MEDICINE,,,,,,,,,,,,"Objective: To investigate the effects of Hyaluronic acid (HA) on early rehabilitation of patients with isolated anterior cruciate ligament (ACL) reconstruction. Design: Randomized, controlled clinical trial. Setting: A total 120 patients with isolated ACL injury who had received patellar tendon autograft reconstruction were randomly assigned to four groups (groups I-IV), with 30 subjects in each group. Interventions: All patients received 16 weeks of a regular rehabilitation program and an intra-articular injection of HA or saline weekly for 3 weeks. Additionally, patients in group I received the HA commencing at 4 weeks after surgery, patients in group II at 8 weeks, and patients in group III at 12 weeks. Patients in group IV did not receive HA but did receive the same volume of normal saline as control subjects at 4 weeks after surgery. The rehabilitation program started at the same time after surgery for all groups. Main Outcome Measurements: Outcomes were measured at 4, 8, 12, and 16 weeks after reconstruction, and at follow-up I year later. These included the changes in Lysholm, knee scoring scale, knee range of motion, ambulation speed (AS), and muscle peak torque (MPT) of knee flexion and extension. Results: There were improvements in groups I-III shortly after receiving the HA, but not in the saline group (group IV). Patients in groups II and III showed more improvement in AS and MPT after rehabilitation program and at follow-up. Besides, the best results I year later occurred in the group receiving HA at 8 weeks after surgery (group II). Conclusion: HA therapy results in more functional and MPT improvement in ACL rehabilitation, and the intervention at 8 weeks after surgery results in the best outcome.",,,,,,,,,,,,,,,,,,,,,,,,JUL,2007,17,4,,,,,242,250,,10.1097/JSM.0b013e31812570fa,http://dx.doi.org/10.1097/JSM.0b013e31812570fa,,,,,,,,17620776,,,,,WOS:000247948500003,View Full Record in Web of Science
J,"Hoogeslag, RAG; In 't Veld, RH; Brouwer, RW; de Graaff, F; Verdonschot, N",,,,"Hoogeslag, Roy A. G.; Huis In 't Veld, Rianne; Brouwer, Reinoud W.; de Graaff, Feike; Verdonschot, Nico",,,Acute Anterior Cruciate Ligament Rupture: Repair or Reconstruction? Five-Year Results of a Randomized Controlled Clinical Trial,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: High-level evidence for short-term outcomes of contemporary anterior cruciate ligament (ACL) suture repair (ACLSR) in comparison with those of ACL reconstruction (ACLR) is scarce. High-level evidence for mid- and long-term results is lacking, whereas outcomes of ACLSR in several historical studies were shown to deteriorate at midterm follow-up after initial good short-term outcomes. Hypothesis: Contemporary ACLSR is noninferior to ACLR in the treatment of acute ACL rupture in terms of patient self-reported outcomes at 5 years postoperatively. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: A total of 48 patients were enrolled in the study and, after stratification and randomization, underwent either dynamic augmented (DA) ACLSR or anatomic single-bundle ACLR. The primary outcome measure was the International Knee Documentation Committee 2000 (IKDC) subjective score (IKDCs). Furthermore, the Knee injury and Osteoarthritis Outcome Score (KOOS), Tegner Activity Scale score (TAS), visual analog scale score for satisfaction (VASs), IKDC physical examination score (IKDCpe), limb symmetry index for quadriceps (LSIq) and hamstrings (LSIh) strength and jump test battery (LSIj), Kellgren-Lawrence grade of osteoarthritis (OA), and rate of adverse events were recorded. Analyses were based on an intention-to-treat principle. Results: The lower limit of the 2-sided 95% CI for the median IKDCs of the DA ACLSR group (n = 23; 75.9) was lower than the prespecified noninferiority margin (n = 21; 86.6). Therefore, the null hypothesis was rejected. However, the upper limit of the 2-sided 95% CI of the DA ACLSR group (100.0) was higher than the median IKDCs of the ACLR group (96.6), rendering the result for noninferiority inconclusive. No statistical difference was found between groups for median IKDCs (repair, 90.2; reconstruction, 96.6). Furthermore, no statistically significant differences were found for any of the secondary outcome measures for the DA ACLSR compared with the ACLR group: KOOS Symptoms, 92.9 versus 96.4; KOOS Pain, 100 versus 97.2; KOOS Activities of Daily Living, 100 versus 100; KOOS Sport and Recreation, 85.0 versus 100; TAS score, 7.0 versus 6.5; VASs, 9.2 versus 8.7; IKDCpe, 81.8% versus 100%; LSIq, >= 91.6 versus >= 88.2; LSIh, >= 95.1 versus >= 90.7; LSIj, >= 94.2 versus >= 97.6; OA grade 0, 90.9% versus 77.8%; clinical ACL failure rate, 20.8% versus 27.2%; and repeat surgery rate, 37.5% versus 20.0%, respectively. Conclusion: It remains inconclusive whether the effectiveness of DA ACLSR is noninferior to that of ACLR in terms of subjective patient-reported outcomes as measured using the IKDCs. Although DA ACLSR may be a viable treatment option for patients with acute ACL rupture, caution must be exercised when considering this treatment for young, active patients, corresponding to the present study population.",,,,,,,,,,,,,,,,,,,,,,,,JUN,2022,50,7,,,,,1779,1787,3.63547E+15,10.1177/03635465221090527,http://dx.doi.org/10.1177/03635465221090527,,APR 2022,,,,,,35486517,,,,,WOS:000789157400001,View Full Record in Web of Science
J,"Runer, A; Keeling, L; Wagala, N; Nugraha, H; Özbek, EA; Hughes, JD; Musahl, V",,,,"Runer, Armin; Keeling, Laura; Wagala, Nyaluma; Nugraha, Hans; Ozbek, Emre Anil; Hughes, Jonathan D.; Musahl, Volker",,,"Current trends in graft choice for primary anterior cruciate ligament reconstruction - part II: In-vivo kinematics, patient reported outcomes, re-rupture rates, strength recovery, return to sports and complications",JOURNAL OF EXPERIMENTAL ORTHOPAEDICS,,,,,,,,,,,,"Postoperative patient satisfaction after anterior cruciate ligament reconstruction (ACL-R) is influenced mainly by the degree of pain, the need for reoperation, and functional performance in daily activities and sports. Graft choice has shown to have an influence on postoperative outcomes after ACL-R. While patient reported outcomes measurements do not differ between graft options, evidence shows that normal knee kinematics is not fully restored after ACL-R with an increase in postoperative anterior tibial translation (ATT). Postoperative graft rupture rates seem to favor bone-patella-tendon-bone (BPTB) and quadriceps tendon (QT) autografts over HT or allografts. While return to sports rates seem comparable between different graft types, postoperative extensor strength is reduced in patients with BPTB and QT whereas flexion strength is weakened in patients with HT. Postoperative donor site morbidity is highest in BPTB but comparable between HT and QT. With all graft options having advantages and drawbacks, graft choice must be individualized and chosen in accordance with the patient.",,,,,,,,,,,,,,,,,,,,,,,,APR 4,2023,10,1,,,,,,,40,10.1186/s40634-023-00601-3,http://dx.doi.org/10.1186/s40634-023-00601-3,,,,,,,,37014518,,,,,WOS:000963029200001,View Full Record in Web of Science
J,"Fu, YP; Tian, Y; Zhao, ZW; Li, Z",,,,"Fu, Yuping; Tian, Yang; Zhao, ZiWei; Li, Zun",,,Prehabilitation enhances functional and structural recovery following anterior cruciate ligament reconstruction: A randomized controlled trial,KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,,,,,,,,,,,,"Purpose: This study aimed to evaluate the effectiveness of an 8-week prehabilitation programme combined with standardized post-operative rehabilitation in improving functional recovery, pain control and structural healing following anterior cruciate ligament reconstruction (ACLR). Methods: A prospective randomized controlled trial was conducted with 90 male patients undergoing primary unilateral ACLR, randomly assigned to either a prehabilitation group (45 patients) or a non-preoperative rehabilitation group (45 patients). The prehabilitation group participated in an 8-week programme including neuromuscular training, strength exercises and education; another group received a home-based exercise programme for 8 weeks, while both groups received identical post-operative rehabilitation. Primary outcomes were measured using the International Knee Documentation Committee (IKDC) score at 12 months, with secondary outcomes including pain levels assessed by the visual analogue scale, Knee injury and Osteoarthritis Outcome Score, functional performance tests and structural assessments through magnetic resonance imaging (MRI). Statistical analyses included repeated-measures analysis of variance, multiple linear regression and Cox proportional hazards models. Results: At 12-month follow-up, the prehabilitation group demonstrated significantly better outcomes compared to the non-preoperative group: IKDC scores improved by 11.3 points (92.4 vs. 77.1), pain scores were lower (0.0 vs. 1.0) and thigh muscle asymmetry was reduced (0.8 cm vs. 1.5 cm). MRI results also showed better structural healing in the preoperative rehabilitation group. The programme was identified as the strongest predictor of improved knee function and reduced recovery time by 2.6 weeks (7.2 weeks vs. 9.8 weeks). Conclusions: Preoperative rehabilitation is essential for better recovery after ACLR. These findings support incorporating preoperative rehabilitation into standard treatment protocols. Further research should investigate these effects in broader patient populations and examine underlying biological mechanisms. Level of Evidence: N/A.",,,,,,,,,,,,,,,,,,,,,,,,2025 NOV 4,2025,,,,,,,,,,10.1002/ksa.70170,http://dx.doi.org/10.1002/ksa.70170,,NOV 2025,,,,,,41186016,,,,,WOS:001607990800001,View Full Record in Web of Science
J,"Balki, S; Göktas, HE; Öztemur, Z",,,,"Balki, Selvin; Goktas, Hanim Eda; Oztemur, Zekeriya",,,"Kinesio taping as a treatment method in the acute phase of ACL reconstruction: A double-blind, placebo-controlled study",ACTA ORTHOPAEDICA ET TRAUMATOLOGICA TURCICA,,,,,,,,,,,,"Objective: In this study, we aimed on investigating the effects of Kinesio taping (KT) in acute postoperative rehabilitation phase of anterior cruciate ligament (ACL) reconstruction. Methods: Thirty male patients (mean age: 28.1 years) with ACL reconstruction were randomly assigned to two groups: (1) an experimental group to receive a KT treatment through the muscle and lymphatic correction techniques; or (2) a control group for sham KT. Both interventions were applied twice during a 10-day period from the fourth postoperative day. All patients received the same rehabilitation program for three months. The groups were compared according to range of motion (ROM), pain, swelling and muscle strength before treatment and on the fifth and tenth treatment days. Subjective evaluations were made with the Lysholm, modified Cincinnati and Tegner scores on the first and third postoperative months. Results: Intragroup comparisons showed significant improvements in both groups on the fifth and tenth day and first and third month evaluations (p < 0.05). In comparison to the control group, the experimental group showed significant improvements in swelling around the patella, all pain measurements and hamstring muscle strength on the fifth KT day and knee flexion range of motion (ROM), night pain, all swelling measurements and hamstring muscle strength on the tenth KT day (p < 0.05). Conclusion: Our results revealed that KT techniques applied in addition to the acute rehabilitation program of ACL reconstruction are beneficial in treatment of pain, swelling, knee flexion ROM, and hamstring muscle strength. (C) 2016 Turkish Association of Orthopaedics and Traumatology. Publishing services by Elsevier B. V. This is an open access article under the CC BY-NC-ND license.",,,,,,,,,,,,,,,,,,,,,,,,DEC,2016,50,6,,,,,628,634,,10.1016/j.aott.2016.03.005,http://dx.doi.org/10.1016/j.aott.2016.03.005,,,,,,,,27784622,,,,,WOS:000392918400007,View Full Record in Web of Science
J,"Feil, S; Newell, J; Minogue, C; Paessler, HH",,,,"Feil, Sven; Newell, John; Minogue, Conor; Paessler, Hans H.",,,"The Effectiveness of Supplementing a Standard Rehabilitation Program With Superimposed Neuromuscular Electrical Stimulation After Anterior Cruciate Ligament Reconstruction A Prospective, Randomized, Single-Blind Study",AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Rehabilitation after anterior cruciate ligament reconstruction is a key determinant affecting patient return to usual activity levels. Neuromuscular electrical stimulation is a treatment that can counteract strength loss and serve as an adjunct to conventional therapy. Purpose: To compare the effect of adding traditional neuromuscular electrical stimulation (Polystim) or a novel garment-integrated neuromuscular electrical stimulation (Kneehab) to a standard postoperative rehabilitation program (control). Study Design: Randomized controlled trial; Level of evidence, 1. Methods: Ninety-six patients, of a total enrolled cohort of 131 patients randomized to 1 of 3 intervention groups, completed a standard rehabilitation program. In addition, the 2 neuromuscular electrical stimulation groups underwent 20-minute sessions of neuromuscular electrical stimulation 3 times a day, 5 days a week, for 12 weeks, in which stimulation was superimposed on isometric volitional contractions. Outcome measures including isokinetic strength of the knee extensors of the injured and uninjured leg at 90 and 180 deg/s, along with functional tests of proprioception, were assessed at baseline and at 6 weeks, 12 weeks, and 6 months postoperatively. Results: The Kneehab group achieved significantly better results at each time point compared with the Polystim and control groups (P<.001). Extensor strength of the Kneehab group at speeds of 90 and 180 deg/s increased by 30.2% and 27.8%, respectively, between the preoperative measurements and the 6-month follow-up point in the injured leg. The corresponding changes for Polystim were 5.1% and 5%, whereas for the control group they were 6.6% and 6.7%, respectively. The mean single-legged hop test hop score of the Kneehab group improved by 50% between the 6-week and 6-month follow-up, whereas the corresponding changes for the Polystim and control groups were 26.3% and 26.2%, respectively. Although there was no significant difference between the groups with respect to the Tegner score and the International Knee Documentation Committee 2000 knee examination score, the Kneehab group showed a significant difference in mean improvement for the baseline corrected Lysholm score compared with the control group (P =.01; 95% confidence interval, 1.12-8.59) and with the Polystim group (P<.001; 95% confidence interval, 1.34-9.09) with no significant difference evident between Polystim and control groups (P =.97; 95% confidence interval, -4.23 to 3.51). Conclusion: Intensive garment-integrated stimulation combined with standard rehabilitation is effective at accelerating recovery after knee surgery.",,,,,,,,,,,,,,,,,,,,,,,,JUN,2011,39,6,,,,,1238,1247,,10.1177/0363546510396180,http://dx.doi.org/10.1177/0363546510396180,,,,,,,,21343386,,,,,WOS:000291204200022,View Full Record in Web of Science
J,"Rips, L; Koovit, T; Luik, M; Saar, H; Kuik, R; Kartus, JT; Rahu, M",,,,"Rips, Leho; Koovit, Tauno; Luik, Mihkel; Saar, Helena; Kuik, Rein; Kartus, Juri-Toomas; Rahu, Madis",,,"In the medium term, more than half of males report kinesiophobia after anterior cruciate ligament reconstruction",JOURNAL OF ISAKOS JOINT DISORDERS & ORTHOPAEDIC SPORTS MEDICINE,,,,,,,,,,,,"Objectives: Anterior cruciate ligament rupture is a serious trauma with long-term consequences for the patient. Psychological and physiological factors may negatively affect patient recovery after anterior cruciate ligament reconstruction (ACLR), and development of kinesiophobia is possible. The aim of this study was to examine the presence of kinesiophobia and lower-leg muscle strength recovery in both sexes after ACLR. Methods: 140 ACLR patients agreed to participate in the study. Kinesiophobia was assessed using the Tampa Scale of Kinesiophobia (TSK). The Knee injury and Osteoarthritis Outcome Score (KOOS), Oxford Knee Score (OKS) and Tegner Activity Scale (TAS) were used for patient-related outcome measurements. In both legs quadriceps and hamstring muscle strength at 60 degrees/s degrees /s and 180 degrees/s degrees /s were measured with an isokinetic dynamometer. For dynamic balance and leg function, the Y-balance test and single-leg hop test were used. Results: 100 (71%) males and 40 (29%) females-mean age 32.5 (+8.3)-were examined 5.5 (+1.25) years after ACLR. 68/140 patients (48.6%) reported a TSK kinesiophobia score equal to or higher than 37 points: 54/100 (54%) males and 14/40 (35%) females (p = 0.04). Patients with kinesiophobia had significantly lower KOOS values (p < 0.001). In terms of the TAS no significant differences were found between those with or without kinesiophobia. Knee strength deficiency at 180 degrees/sec degrees /sec and 60 degrees/sec degrees /sec was significantly higher in the kinesiophobia group in knee extension in males (p = 0.009) and knee flexion in females (p = 0.001). Normalized body weight isokinetic average peak torque strength tests were significantly better in males compared to females in both groups (p < 0.001). Conclusion: Both sexes reported high rates of kinesiophobia, but males are at higher risk of developing kinesiophobia than females in the medium term after ACLR. Furthermore, patients with kinesiophobia have significantly lower total KOOS scores, and females were significantly weaker than males in knee flexion and extension according to normalized body weight muscle strength tests. Also, a longer time from injury to surgery increases the risk of kinesiophobia in females. Level of evidence: Level IV. Type of study: Retrospective case series study. Clinical trial registration: Trial registration in ClinicalTrials.gov. Identifier: NCT05762809.",,,,,,,,,,,,,,,,,,,,,,,,OCT,2024,9,5,,,,,,,100309,10.1016/j.jisako.2024.100309,http://dx.doi.org/10.1016/j.jisako.2024.100309,,SEP 2024,,,,,,39159822,,,,,WOS:001313541800001,View Full Record in Web of Science
J,"Wang, XJ; Xu, ZJ; Song, ST; Mao, ZM; Huang, XM; Luo, M; Zhou, X; Xu, BB; Ye, J; Song, YF; Yu, JK",,,,"Wang, Xinjie; Xu, Zijie; Song, Shitang; Mao, Zimu; Huang, Ximeng; Luo, Michael; Zhou, Xiao; Xu, Bingbing; Ye, Jing; Song, Yifan; Yu, Jiakuo",,,Which technique provides more benefits in return to sports and clinical outcomes after anterior cruciate ligament reconstruction: Double-bundle or single-bundle? A randomized controlled study,CHINESE MEDICAL JOURNAL,,,,,,,,,,,,"Background: The achievement of an optimal return to sport (RTS) has remained a key goal after sports-related injuries, with the ongoing debate on the effectiveness of different surgical approaches for anterior cruciate ligament (ACL) rupture. This study aims to assess clinical outcomes and RTS across various surgical methods, such as anatomical single-bundle reconstruction (ASBR), central-axial single-bundle reconstruction (CASBR), and double-bundle reconstruction (DBR). Methods: A randomized clinical trial was conducted, comprising 191 patients who underwent ACL rupture. These patients were divided into three groups based on the ACL reconstruction techniques they received (ASBR, CASBR, DBR). Over the 2-year follow-up period, the study assessed RTS through four single-hop tests, isokinetic extension tests, and limb asymmetry indices. Postoperative graft status was determined using the signal-to-noise quotient (SNQ), while knee function was evaluated using the International Knee Documentation Committee 2000 (IKDC-2000) score, Lysholm score, Tegner score, and degree of knee laxity. A binary logistic regression model was developed to forecast the factors influencing ideal RTS. Results: DBR (67.63%) and CASBR (58.00%) exhibited higher RTS passing rates compared to ASBR (30.39%; chi(2)= 19.57, P <0.05). Quadriceps strength symmetry in the lower limbs was identified as the key determinant of RTS (chi(2) = 17.08, P <0.05). The RTS rate was influenced by SNQs of the graft's tibial site (odds ratio: 0.544) and quadriceps strength of the reconstructed knee joint at 60 degrees/s (odds ratio: 6.346). Notably, the DBR group showed enhanced knee stability, evidenced by superior results in the Lachman test (chi(2)= 13.49, P <0.01), objective IKDC-2000 (chi(2)= 27.02, P = 0.002), and anterior instability test (chi(2)= 9.46, P <0.01). Furthermore, DBR demonstrated superior clinical outcomes based on the Lysholm score (DBR: 89.57 +/- 7.72, CASBR: 83.00 +/- 12.71, ASBR: 83.21 +/- 11.95; F = 10.452, P <0.01) and IKDC-2000 score (DBR: 90.95 +/- 7.00, CASBR: 84.64 +/- 12.68, ASBR: 83.63 +/- 11.41; F = 11.78, P <0.01). Conclusion: For patients with ACL rupture, more ideal RTS rate and clinical outcomes were shown in the DBR group than in the ASBR and CASBR groups. Autograft status and quadriceps strength are postively related to RTS.",,,,,,,,,,,,,,,,,,,,,,,,SEP 20,2025,138,18,,,,,2283,2292,,10.1097/CM9.0000000000003267,http://dx.doi.org/10.1097/CM9.0000000000003267,,,,,,,,39385323,,,,,WOS:001576096200009,View Full Record in Web of Science
J,"Borges, JHD; Oliveira, M; Lobo, P; Machado, RD; Lima, R; Ramos, LA; Cohen, M",,,,"de Souza Borges, Jose Humberto; Oliveira, Marcio; Lobo Junior, Paulo; Machado, Ronny de Souza; Lima, Revia; Ramos, Leonardo Addeo; Cohen, Moises",,,Is contralateral autogenous patellar tendon graft a better choice than ipsilateral for anterior cruciate ligament reconstruction in young sportsmen? A randomized controlled trial,KNEE,,,,,,,,,,,,"Aim: The aim of this study was to compare the peak extensor torque (primary outcome), sensory-motor capacity and Lysholm questionnaire score up to the fourth postoperative month post-primary anterior cruciate ligament reconstruction (ACLR) with bone-patel lar-tendon-bone (BPTB) graft using either ipsilateral or contralateral technique in young sportsmen. Methods: We performed a randomized controlled trial from 2018 to 2019. The same preoperative protocol, surgical technique and postoperative protocol were used in both groups. Eighty-eight young adult male patients were randomized, and 44 of each group completed the trial. Results: After the follow up analysis, the contralateral receptor and donor limb demonstrated a statistically significant increase in peak extension torque compared with the ipsilateral operated limb (effect size (ES) = 0.99, power = 0.99, P < 0.0001; ES = 0.46, power = 0.56, P < 0.04). The symmetry between limbs was compared between groups. In the contralateral group, there was a significant decrease in the recipient limb (after surgery), compared with the donor limb (before surgery) (ES = 0.87, power = 0.99, P < 0.0001). In the ipsilateral group, the operated limb demonstrated a significant decrease in peak extension torque compared with the non-operated limb after surgery (ES = 1.88, power = 0.99, P < 0.0001). The comparison between groups in sensory-motor capacity and Lysholm score demonstrated a non-significant group effect postoperatively. Conclusion: The use of contralateral BPTB is more effective in increasing peak extension torque when compared with ipsilateral technique in young sportsmen. Furthermore, patients achieved greater symmetry (side to side) in quadriceps muscle performance after the 4-month follow up with a contralateral graft. (c) 2022 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,JUN,2022,36,,,,,,33,43,,10.1016/j.knee.2022.03.015,http://dx.doi.org/10.1016/j.knee.2022.03.015,,APR 2022,,,,,,35468330,,,,,WOS:000793732300005,View Full Record in Web of Science
J,"Sinding, KS; Nielsen, TG; Hvid, LG; Lind, M; Dalgas, U",,,,"Sinding, Kasper Staghoj; Nielsen, Torsten Gronbech; Hvid, Lars Grondahl; Lind, Martin; Dalgas, Ulrik",,,Effects of Autograft Types on Muscle Strength and Functional Capacity in Patients Having Anterior Cruciate Ligament Reconstruction: A Randomized Controlled Trial,SPORTS MEDICINE,,,,,,,,,,,,"Background The effects of different autograft types for anterior cruciate ligament reconstruction (ACL-R) on muscle function are sparsely investigated in randomized controlled trials. Our aim was to investigate the effects of quadriceps tendon autograft (QTB) vs. semitendinosus-gracilis autograft (StG) on thigh muscle strength and functional capacity, and a patient-reported outcome 1 year after ACL-R, and to compare the results to healthy controls. Methods ACL-R patients (n = 100) and matched controls (CON, n = 50) were recruited, with patients being randomly assigned to QTB (n = 50) or StG (n = 50) ACL-R. One year after ACL-R, bilateral knee extensor (KE) and flexor (KF) muscle strength (isometric, dynamic, explosive, limb symmetry index [LSI], hamstring:quadriceps ratio [HQ ratio]) were assessed by isokinetic dynamometry, along with functional capacity (single leg hop distance [SHD]) and a patient-reported outcome (International Knee Documentation Committee [IKDC] score). Results KE muscle strength of the operated leg was lower (9-11%) in QTB vs. StG as was KE LSI, while KF muscle strength was lower (12-17%) in StG vs. QTB as was KF LSI. HQ ratios were lower in StG vs. QTB. Compared with the controls, KE and KF muscle strength were lower in StG (10-22%), while KE muscle strength only was lower in QTB (16-25%). Muscle strength in the StG, QTB, and CON groups was identical in the non-operated leg. While SHD and IKDC did not differ between StG and QTB, SHD in both StG and QTB was lower than CON. The IKDC scores improved significantly 1 year following ACL-R for both graft types. Conclusion One year after ACL-R, muscle strength is affected by autograft type, with StG leading to impairments of KE and KF muscle strength, while QTB results in more pronounced impairments of KE only. Functional capacity and patient-reported outcome were unaffected by autograft type, with the former showing impairment compared to healthy controls.",,,,,,,,,,,,,,,,,,,,,,,,JUL,2020,50,7,,,,,1393,1403,,10.1007/s40279-020-01276-x,http://dx.doi.org/10.1007/s40279-020-01276-x,,MAR 2020,,,,,,32125668,,,,,WOS:000518056700003,View Full Record in Web of Science
